month,day,year_after_2021,hour,day_of_week,count
9,8,0,2,2,5.0
9,8,0,3,2,4.0
9,8,0,4,2,0.0
9,8,0,5,2,3.0
9,8,0,6,2,14.0
9,8,0,7,2,89.0
9,8,0,8,2,203.0
9,8,0,9,2,512.0
9,8,0,10,2,772.0
9,8,0,11,2,898.0
9,8,0,12,2,719.0
9,8,0,13,2,828.0
9,8,0,14,2,1012.0
9,8,0,15,2,622.0
9,8,0,16,2,661.0
9,8,0,17,2,506.0
9,8,0,18,2,284.0
9,8,0,19,2,278.0
9,8,0,20,2,176.0
9,8,0,21,2,145.0
9,8,0,22,2,47.0
9,8,0,23,2,26.0
9,9,0,0,3,3.0
9,9,0,1,3,0.0
9,9,0,2,3,1.0
9,9,0,3,3,2.0
9,9,0,4,3,1.0
9,9,0,5,3,6.0
9,9,0,6,3,16.0
9,9,0,7,3,70.0
9,9,0,8,3,194.0
9,9,0,9,3,485.0
9,9,0,10,3,777.0
9,9,0,11,3,787.0
9,9,0,12,3,849.0
9,9,0,13,3,895.0
9,9,0,14,3,1054.0
9,9,0,15,3,711.0
9,9,0,16,3,606.0
9,9,0,17,3,487.0
9,9,0,18,3,245.0
9,9,0,19,3,258.0
9,9,0,20,3,203.0
9,9,0,21,3,84.0
9,9,0,22,3,51.0
9,9,0,23,3,17.0
9,10,0,0,4,15.0
9,10,0,1,4,2.0
9,10,0,2,4,3.0
9,10,0,3,4,0.0
9,10,0,4,4,1.0
9,10,0,5,4,4.0
9,10,0,6,4,8.0
9,10,0,7,4,69.0
9,10,0,8,4,134.0
9,10,0,9,4,470.0
9,10,0,10,4,381.0
9,10,0,11,4,738.0
9,10,0,12,4,638.0
9,10,0,13,4,785.0
9,10,0,14,4,562.0
9,10,0,15,4,636.0
9,10,0,16,4,414.0
9,10,0,17,4,377.0
9,10,0,18,4,190.0
9,10,0,19,4,104.0
9,10,0,20,4,91.0
9,10,0,21,4,72.0
9,10,0,22,4,31.0
9,10,0,23,4,16.0
9,11,0,0,5,14.0
9,11,0,1,5,5.0
9,11,0,2,5,11.0
9,11,0,3,5,0.0
9,11,0,4,5,2.0
9,11,0,5,5,0.0
9,11,0,6,5,2.0
9,11,0,7,5,8.0
9,11,0,8,5,28.0
9,11,0,9,5,61.0
9,11,0,10,5,97.0
9,11,0,11,5,165.0
9,11,0,12,5,249.0
9,11,0,13,5,287.0
9,11,0,14,5,256.0
9,11,0,15,5,322.0
9,11,0,16,5,259.0
9,11,0,17,5,217.0
9,11,0,18,5,119.0
9,11,0,19,5,76.0
9,11,0,20,5,47.0
9,11,0,21,5,2.0
9,11,0,22,5,0.0
9,11,0,23,5,0.0
9,12,0,0,6,0.0
9,12,0,1,6,0.0
9,12,0,2,6,0.0
9,12,0,3,6,0.0
9,12,0,4,6,0.0
9,12,0,5,6,0.0
9,12,0,6,6,8.0
9,12,0,7,6,0.0
9,12,0,8,6,0.0
9,12,0,9,6,0.0
9,12,0,10,6,87.0
9,12,0,11,6,332.0
9,12,0,12,6,372.0
9,12,0,13,6,375.0
9,12,0,14,6,463.0
9,12,0,15,6,420.0
9,12,0,16,6,354.0
9,12,0,17,6,249.0
9,12,0,18,6,249.0
9,12,0,19,6,287.0
9,12,0,20,6,217.0
9,12,0,21,6,102.0
9,12,0,22,6,42.0
9,12,0,23,6,25.0
9,13,0,0,0,10.0
9,13,0,1,0,1.0
9,13,0,2,0,2.0
9,13,0,3,0,3.0
9,13,0,4,0,1.0
9,13,0,5,0,2.0
9,13,0,6,0,12.0
9,13,0,7,0,68.0
9,13,0,8,0,147.0
9,13,0,9,0,503.0
9,13,0,10,0,710.0
9,13,0,11,0,877.0
9,13,0,12,0,811.0
9,13,0,13,0,934.0
9,13,0,14,0,1126.0
9,13,0,15,0,721.0
9,13,0,16,0,826.0
9,13,0,17,0,720.0
9,13,0,18,0,514.0
9,13,0,19,0,485.0
9,13,0,20,0,343.0
9,13,0,21,0,274.0
9,13,0,22,0,85.0
9,13,0,23,0,50.0
9,14,0,0,1,10.0
9,14,0,1,1,4.0
9,14,0,2,1,0.0
9,14,0,3,1,0.0
9,14,0,4,1,0.0
9,14,0,5,1,6.0
9,14,0,6,1,9.0
9,14,0,7,1,78.0
9,14,0,8,1,167.0
9,14,0,9,1,458.0
9,14,0,10,1,445.0
9,14,0,11,1,959.0
9,14,0,12,1,875.0
9,14,0,13,1,859.0
9,14,0,14,1,835.0
9,14,0,15,1,1074.0
9,14,0,16,1,622.0
9,14,0,17,1,757.0
9,14,0,18,1,411.0
9,14,0,19,1,448.0
9,14,0,20,1,398.0
9,14,0,21,1,270.0
9,14,0,22,1,121.0
9,14,0,23,1,56.0
9,15,0,0,2,25.0
9,15,0,1,2,6.0
9,15,0,2,2,4.0
9,15,0,3,2,1.0
9,15,0,4,2,0.0
9,15,0,5,2,3.0
9,15,0,6,2,14.0
9,15,0,7,2,70.0
9,15,0,8,2,187.0
9,15,0,9,2,472.0
9,15,0,10,2,707.0
9,15,0,11,2,917.0
9,15,0,12,2,837.0
9,15,0,13,2,876.0
9,15,0,14,2,1133.0
9,15,0,15,2,626.0
9,15,0,16,2,733.0
9,15,0,17,2,714.0
9,15,0,18,2,406.0
9,15,0,19,2,454.0
9,15,0,20,2,435.0
9,15,0,21,2,334.0
9,15,0,22,2,142.0
9,15,0,23,2,70.0
9,16,0,0,3,31.0
9,16,0,1,3,11.0
9,16,0,2,3,8.0
9,16,0,3,3,0.0
9,16,0,4,3,2.0
9,16,0,5,3,4.0
9,16,0,6,3,12.0
9,16,0,7,3,87.0
9,16,0,8,3,154.0
9,16,0,9,3,414.0
9,16,0,10,3,750.0
9,16,0,11,3,824.0
9,16,0,12,3,693.0
9,16,0,13,3,892.0
9,16,0,14,3,1202.0
9,16,0,15,3,669.0
9,16,0,16,3,764.0
9,16,0,17,3,617.0
9,16,0,18,3,385.0
9,16,0,19,3,354.0
9,16,0,20,3,323.0
9,16,0,21,3,222.0
9,16,0,22,3,101.0
9,16,0,23,3,63.0
9,17,0,0,4,34.0
9,17,0,1,4,9.0
9,17,0,2,4,13.0
9,17,0,3,4,0.0
9,17,0,4,4,2.0
9,17,0,5,4,6.0
9,17,0,6,4,7.0
9,17,0,7,4,61.0
9,17,0,8,4,135.0
9,17,0,9,4,380.0
9,17,0,10,4,373.0
9,17,0,11,4,779.0
9,17,0,12,4,603.0
9,17,0,13,4,856.0
9,17,0,14,4,578.0
9,17,0,15,4,623.0
9,17,0,16,4,346.0
9,17,0,17,4,415.0
9,17,0,18,4,199.0
9,17,0,19,4,136.0
9,17,0,20,4,117.0
9,17,0,21,4,78.0
9,17,0,22,4,39.0
9,17,0,23,4,22.0
9,18,0,0,5,16.0
9,18,0,1,5,13.0
9,18,0,2,5,13.0
9,18,0,3,5,5.0
9,18,0,4,5,5.0
9,18,0,5,5,0.0
9,18,0,6,5,3.0
9,18,0,7,5,10.0
9,18,0,8,5,18.0
9,18,0,9,5,50.0
9,18,0,10,5,134.0
9,18,0,11,5,191.0
9,18,0,12,5,258.0
9,18,0,13,5,276.0
9,18,0,14,5,351.0
9,18,0,15,5,287.0
9,18,0,16,5,236.0
9,18,0,17,5,190.0
9,18,0,18,5,142.0
9,18,0,19,5,120.0
9,18,0,20,5,59.0
9,18,0,21,5,0.0
9,18,0,22,5,0.0
9,18,0,23,5,0.0
9,19,0,0,6,2.0
9,19,0,1,6,0.0
9,19,0,2,6,0.0
9,19,0,3,6,0.0
9,19,0,4,6,0.0
9,19,0,5,6,0.0
9,19,0,6,6,0.0
9,19,0,7,6,0.0
9,19,0,8,6,0.0
9,19,0,9,6,0.0
9,19,0,10,6,55.0
9,19,0,11,6,258.0
9,19,0,12,6,336.0
9,19,0,13,6,428.0
9,19,0,14,6,467.0
9,19,0,15,6,447.0
9,19,0,16,6,424.0
9,19,0,17,6,296.0
9,19,0,18,6,290.0
9,19,0,19,6,284.0
9,19,0,20,6,259.0
9,19,0,21,6,194.0
9,19,0,22,6,107.0
9,19,0,23,6,41.0
9,20,0,0,0,25.0
9,20,0,1,0,6.0
9,20,0,2,0,5.0
9,20,0,3,0,1.0
9,20,0,4,0,2.0
9,20,0,5,0,2.0
9,20,0,6,0,6.0
9,20,0,7,0,66.0
9,20,0,8,0,150.0
9,20,0,9,0,466.0
9,20,0,10,0,734.0
9,20,0,11,0,834.0
9,20,0,12,0,778.0
9,20,0,13,0,957.0
9,20,0,14,0,1122.0
9,20,0,15,0,771.0
9,20,0,16,0,783.0
9,20,0,17,0,747.0
9,20,0,18,0,519.0
9,20,0,19,0,565.0
9,20,0,20,0,452.0
9,20,0,21,0,288.0
9,20,0,22,0,182.0
9,20,0,23,0,63.0
9,21,0,0,1,23.0
9,21,0,1,1,10.0
9,21,0,2,1,2.0
9,21,0,3,1,0.0
9,21,0,4,1,1.0
9,21,0,5,1,3.0
9,21,0,6,1,6.0
9,21,0,7,1,75.0
9,21,0,8,1,133.0
9,21,0,9,1,453.0
9,21,0,10,1,468.0
9,21,0,11,1,908.0
9,21,0,12,1,776.0
9,21,0,13,1,866.0
9,21,0,14,1,809.0
9,21,0,15,1,1022.0
9,21,0,16,1,642.0
9,21,0,17,1,914.0
9,21,0,18,1,464.0
9,21,0,19,1,486.0
9,21,0,20,1,543.0
9,21,0,21,1,377.0
9,21,0,22,1,198.0
9,21,0,23,1,70.0
9,22,0,0,2,41.0
9,22,0,1,2,11.0
9,22,0,2,2,4.0
9,22,0,3,2,7.0
9,22,0,4,2,0.0
9,22,0,5,2,2.0
9,22,0,6,2,14.0
9,22,0,7,2,84.0
9,22,0,8,2,164.0
9,22,0,9,2,440.0
9,22,0,10,2,644.0
9,22,0,11,2,795.0
9,22,0,12,2,722.0
9,22,0,13,2,922.0
9,22,0,14,2,1145.0
9,22,0,15,2,738.0
9,22,0,16,2,741.0
9,22,0,17,2,833.0
9,22,0,18,2,483.0
9,22,0,19,2,572.0
9,22,0,20,2,493.0
9,22,0,21,2,358.0
9,22,0,22,2,162.0
9,22,0,23,2,104.0
9,23,0,0,3,41.0
9,23,0,1,3,18.0
9,23,0,2,3,4.0
9,23,0,3,3,0.0
9,23,0,4,3,2.0
9,23,0,5,3,5.0
9,23,0,6,3,13.0
9,23,0,7,3,72.0
9,23,0,8,3,160.0
9,23,0,9,3,423.0
9,23,0,10,3,706.0
9,23,0,11,3,764.0
9,23,0,12,3,730.0
9,23,0,13,3,850.0
9,23,0,14,3,1193.0
9,23,0,15,3,764.0
9,23,0,16,3,922.0
9,23,0,17,3,873.0
9,23,0,18,3,517.0
9,23,0,19,3,509.0
9,23,0,20,3,434.0
9,23,0,21,3,337.0
9,23,0,22,3,120.0
9,23,0,23,3,87.0
9,24,0,0,4,51.0
9,24,0,1,4,21.0
9,24,0,2,4,4.0
9,24,0,3,4,6.0
9,24,0,4,4,3.0
9,24,0,5,4,5.0
9,24,0,6,4,12.0
9,24,0,7,4,85.0
9,24,0,8,4,104.0
9,24,0,9,4,396.0
9,24,0,10,4,392.0
9,24,0,11,4,681.0
9,24,0,12,4,655.0
9,24,0,13,4,806.0
9,24,0,14,4,575.0
9,24,0,15,4,683.0
9,24,0,16,4,407.0
9,24,0,17,4,540.0
9,24,0,18,4,267.0
9,24,0,19,4,202.0
9,24,0,20,4,110.0
9,24,0,21,4,72.0
9,24,0,22,4,54.0
9,24,0,23,4,40.0
9,25,0,0,5,36.0
9,25,0,1,5,13.0
9,25,0,2,5,9.0
9,25,0,3,5,4.0
9,25,0,4,5,1.0
9,25,0,5,5,2.0
9,25,0,6,5,7.0
9,25,0,7,5,7.0
9,25,0,8,5,26.0
9,25,0,9,5,58.0
9,25,0,10,5,129.0
9,25,0,11,5,204.0
9,25,0,12,5,239.0
9,25,0,13,5,343.0
9,25,0,14,5,372.0
9,25,0,15,5,289.0
9,25,0,16,5,319.0
9,25,0,17,5,248.0
9,25,0,18,5,183.0
9,25,0,19,5,129.0
9,25,0,20,5,68.0
9,25,0,21,5,5.0
9,25,0,22,5,0.0
9,25,0,23,5,1.0
9,26,0,0,6,0.0
9,26,0,1,6,0.0
9,26,0,2,6,0.0
9,26,0,3,6,0.0
9,26,0,4,6,0.0
9,26,0,5,6,0.0
9,26,0,6,6,0.0
9,26,0,7,6,0.0
9,26,0,8,6,0.0
9,26,0,9,6,0.0
9,26,0,10,6,72.0
9,26,0,11,6,294.0
9,26,0,12,6,371.0
9,26,0,13,6,475.0
9,26,0,14,6,481.0
9,26,0,15,6,453.0
9,26,0,16,6,414.0
9,26,0,17,6,346.0
9,26,0,18,6,303.0
9,26,0,19,6,343.0
9,26,0,20,6,336.0
9,26,0,21,6,209.0
9,26,0,22,6,111.0
9,26,0,23,6,112.0
9,27,0,0,0,45.0
9,27,0,1,0,8.0
9,27,0,2,0,13.0
9,27,0,3,0,4.0
9,27,0,4,0,0.0
9,27,0,5,0,6.0
9,27,0,6,0,8.0
9,27,0,7,0,88.0
9,27,0,8,0,153.0
9,27,0,9,0,441.0
9,27,0,10,0,701.0
9,27,0,11,0,802.0
9,27,0,12,0,747.0
9,27,0,13,0,937.0
9,27,0,14,0,1106.0
9,27,0,15,0,704.0
9,27,0,16,0,896.0
9,27,0,17,0,750.0
9,27,0,18,0,526.0
9,27,0,19,0,586.0
9,27,0,20,0,517.0
9,27,0,21,0,359.0
9,27,0,22,0,165.0
9,27,0,23,0,103.0
9,28,0,0,1,47.0
9,28,0,1,1,8.0
9,28,0,2,1,3.0
9,28,0,3,1,0.0
9,28,0,4,1,1.0
9,28,0,5,1,4.0
9,28,0,6,1,12.0
9,28,0,7,1,99.0
9,28,0,8,1,159.0
9,28,0,9,1,490.0
9,28,0,10,1,453.0
9,28,0,11,1,867.0
9,28,0,12,1,826.0
9,28,0,13,1,952.0
9,28,0,14,1,784.0
9,28,0,15,1,985.0
9,28,0,16,1,690.0
9,28,0,17,1,892.0
9,28,0,18,1,473.0
9,28,0,19,1,527.0
9,28,0,20,1,510.0
9,28,0,21,1,387.0
9,28,0,22,1,200.0
9,28,0,23,1,87.0
9,29,0,0,2,32.0
9,29,0,1,2,27.0
9,29,0,2,2,11.0
9,29,0,3,2,8.0
9,29,0,4,2,1.0
9,29,0,5,2,7.0
9,29,0,6,2,4.0
9,29,0,7,2,84.0
9,29,0,8,2,152.0
9,29,0,9,2,437.0
9,29,0,10,2,707.0
9,29,0,11,2,802.0
9,29,0,12,2,811.0
9,29,0,13,2,883.0
9,29,0,14,2,1196.0
9,29,0,15,2,744.0
9,29,0,16,2,914.0
9,29,0,17,2,766.0
9,29,0,18,2,565.0
9,29,0,19,2,621.0
9,29,0,20,2,586.0
9,29,0,21,2,502.0
9,29,0,22,2,212.0
9,29,0,23,2,130.0
9,30,0,0,3,0.0
9,30,0,1,3,0.0
9,30,0,2,3,0.0
9,30,0,3,3,0.0
9,30,0,4,3,0.0
9,30,0,5,3,0.0
9,30,0,6,3,0.0
9,30,0,7,3,0.0
9,30,0,8,3,0.0
9,30,0,9,3,0.0
9,30,0,10,3,0.0
9,30,0,11,3,0.0
9,30,0,12,3,0.0
9,30,0,13,3,0.0
9,30,0,14,3,0.0
9,30,0,15,3,0.0
9,30,0,16,3,0.0
9,30,0,17,3,0.0
9,30,0,18,3,0.0
9,30,0,19,3,0.0
9,30,0,20,3,0.0
9,30,0,21,3,0.0
9,30,0,22,3,0.0
9,30,0,23,3,0.0
10,1,0,0,4,56.0
10,1,0,1,4,26.0
10,1,0,2,4,11.0
10,1,0,3,4,6.0
10,1,0,4,4,7.0
10,1,0,5,4,5.0
10,1,0,6,4,16.0
10,1,0,7,4,83.0
10,1,0,8,4,142.0
10,1,0,9,4,410.0
10,1,0,10,4,379.0
10,1,0,11,4,762.0
10,1,0,12,4,622.0
10,1,0,13,4,821.0
10,1,0,14,4,694.0
10,1,0,15,4,741.0
10,1,0,16,4,436.0
10,1,0,17,4,545.0
10,1,0,18,4,296.0
10,1,0,19,4,212.0
10,1,0,20,4,160.0
10,1,0,21,4,99.0
10,1,0,22,4,92.0
10,1,0,23,4,58.0
10,2,0,0,5,46.0
10,2,0,1,5,18.0
10,2,0,2,5,27.0
10,2,0,3,5,6.0
10,2,0,4,5,2.0
10,2,0,5,5,2.0
10,2,0,6,5,3.0
10,2,0,7,5,6.0
10,2,0,8,5,20.0
10,2,0,9,5,73.0
10,2,0,10,5,127.0
10,2,0,11,5,213.0
10,2,0,12,5,261.0
10,2,0,13,5,392.0
10,2,0,14,5,461.0
10,2,0,15,5,359.0
10,2,0,16,5,280.0
10,2,0,17,5,240.0
10,2,0,18,5,190.0
10,2,0,19,5,140.0
10,2,0,20,5,63.0
10,2,0,21,5,0.0
10,2,0,22,5,0.0
10,2,0,23,5,0.0
10,3,0,0,6,0.0
10,3,0,1,6,0.0
10,3,0,2,6,0.0
10,3,0,3,6,0.0
10,3,0,4,6,0.0
10,3,0,5,6,0.0
10,3,0,6,6,0.0
10,3,0,7,6,0.0
10,3,0,8,6,0.0
10,3,0,9,6,1.0
10,3,0,10,6,15.0
10,3,0,11,6,412.0
10,3,0,12,6,410.0
10,3,0,13,6,530.0
10,3,0,14,6,621.0
10,3,0,15,6,564.0
10,3,0,16,6,452.0
10,3,0,17,6,382.0
10,3,0,18,6,403.0
10,3,0,19,6,399.0
10,3,0,20,6,378.0
10,3,0,21,6,173.0
10,3,0,22,6,106.0
10,3,0,23,6,65.0
10,4,0,0,0,39.0
10,4,0,1,0,26.0
10,4,0,2,0,7.0
10,4,0,3,0,2.0
10,4,0,4,0,0.0
10,4,0,5,0,6.0
10,4,0,6,0,7.0
10,4,0,7,0,71.0
10,4,0,8,0,159.0
10,4,0,9,0,416.0
10,4,0,10,0,700.0
10,4,0,11,0,798.0
10,4,0,12,0,750.0
10,4,0,13,0,950.0
10,4,0,14,0,1102.0
10,4,0,15,0,711.0
10,4,0,16,0,979.0
10,4,0,17,0,836.0
10,4,0,18,0,600.0
10,4,0,19,0,550.0
10,4,0,20,0,509.0
10,4,0,21,0,357.0
10,4,0,22,0,148.0
10,4,0,23,0,99.0
10,5,0,0,1,61.0
10,5,0,1,1,27.0
10,5,0,2,1,1.0
10,5,0,3,1,3.0
10,5,0,4,1,4.0
10,5,0,5,1,3.0
10,5,0,6,1,8.0
10,5,0,7,1,107.0
10,5,0,8,1,163.0
10,5,0,9,1,455.0
10,5,0,10,1,502.0
10,5,0,11,1,934.0
10,5,0,12,1,834.0
10,5,0,13,1,1031.0
10,5,0,14,1,905.0
10,5,0,15,1,1145.0
10,5,0,16,1,811.0
10,5,0,17,1,969.0
10,5,0,18,1,553.0
10,5,0,19,1,564.0
10,5,0,20,1,592.0
10,5,0,21,1,462.0
10,5,0,22,1,247.0
10,5,0,23,1,106.0
10,6,0,0,2,59.0
10,6,0,1,2,34.0
10,6,0,2,2,11.0
10,6,0,3,2,5.0
10,6,0,4,2,3.0
10,6,0,5,2,2.0
10,6,0,6,2,15.0
10,6,0,7,2,63.0
10,6,0,8,2,185.0
10,6,0,9,2,421.0
10,6,0,10,2,605.0
10,6,0,11,2,791.0
10,6,0,12,2,666.0
10,6,0,13,2,816.0
10,6,0,14,2,1038.0
10,6,0,15,2,821.0
10,6,0,16,2,918.0
10,6,0,17,2,883.0
10,6,0,18,2,599.0
10,6,0,19,2,644.0
10,6,0,20,2,560.0
10,6,0,21,2,437.0
10,6,0,22,2,234.0
10,6,0,23,2,144.0
10,7,0,0,3,71.0
10,7,0,1,3,30.0
10,7,0,2,3,9.0
10,7,0,3,3,3.0
10,7,0,4,3,0.0
10,7,0,5,3,6.0
10,7,0,6,3,21.0
10,7,0,7,3,58.0
10,7,0,8,3,137.0
10,7,0,9,3,399.0
10,7,0,10,3,619.0
10,7,0,11,3,675.0
10,7,0,12,3,622.0
10,7,0,13,3,765.0
10,7,0,14,3,1022.0
10,7,0,15,3,717.0
10,7,0,16,3,766.0
10,7,0,17,3,740.0
10,7,0,18,3,539.0
10,7,0,19,3,387.0
10,7,0,20,3,439.0
10,7,0,21,3,291.0
10,7,0,22,3,167.0
10,7,0,23,3,162.0
10,8,0,0,4,34.0
10,8,0,1,4,32.0
10,8,0,2,4,11.0
10,8,0,3,4,5.0
10,8,0,4,4,5.0
10,8,0,5,4,7.0
10,8,0,6,4,11.0
10,8,0,7,4,78.0
10,8,0,8,4,125.0
10,8,0,9,4,367.0
10,8,0,10,4,359.0
10,8,0,11,4,582.0
10,8,0,12,4,529.0
10,8,0,13,4,700.0
10,8,0,14,4,498.0
10,8,0,15,4,595.0
10,8,0,16,4,342.0
10,8,0,17,4,546.0
10,8,0,18,4,239.0
10,8,0,19,4,136.0
10,8,0,20,4,130.0
10,8,0,21,4,81.0
10,8,0,22,4,67.0
10,8,0,23,4,42.0
10,9,0,0,5,27.0
10,9,0,1,5,21.0
10,9,0,2,5,25.0
10,9,0,3,5,8.0
10,9,0,4,5,0.0
10,9,0,5,5,1.0
10,9,0,6,5,4.0
10,9,0,7,5,14.0
10,9,0,8,5,15.0
10,9,0,9,5,55.0
10,9,0,10,5,104.0
10,9,0,11,5,116.0
10,9,0,12,5,204.0
10,9,0,13,5,245.0
10,9,0,14,5,256.0
10,9,0,15,5,243.0
10,9,0,16,5,186.0
10,9,0,17,5,162.0
10,9,0,18,5,150.0
10,9,0,19,5,88.0
10,9,0,20,5,32.0
10,9,0,21,5,0.0
10,9,0,22,5,0.0
10,9,0,23,5,0.0
10,10,0,0,6,0.0
10,10,0,1,6,0.0
10,10,0,2,6,0.0
10,10,0,3,6,0.0
10,10,0,4,6,0.0
10,10,0,5,6,0.0
10,10,0,6,6,0.0
10,10,0,7,6,0.0
10,10,0,8,6,0.0
10,10,0,9,6,0.0
10,10,0,10,6,2.0
10,10,0,11,6,224.0
10,10,0,12,6,191.0
10,10,0,13,6,261.0
10,10,0,14,6,259.0
10,10,0,15,6,297.0
10,10,0,16,6,264.0
10,10,0,17,6,228.0
10,10,0,18,6,158.0
10,10,0,19,6,153.0
10,10,0,20,6,103.0
10,10,0,21,6,105.0
10,10,0,22,6,80.0
10,10,0,23,6,39.0
10,11,0,0,0,30.0
10,11,0,1,0,10.0
10,11,0,2,0,8.0
10,11,0,3,0,7.0
10,11,0,4,0,1.0
10,11,0,5,0,4.0
10,11,0,6,0,1.0
10,11,0,7,0,10.0
10,11,0,8,0,27.0
10,11,0,9,0,84.0
10,11,0,10,0,190.0
10,11,0,11,0,248.0
10,11,0,12,0,329.0
10,11,0,13,0,429.0
10,11,0,14,0,530.0
10,11,0,15,0,466.0
10,11,0,16,0,454.0
10,11,0,17,0,395.0
10,11,0,18,0,343.0
10,11,0,19,0,300.0
10,11,0,20,0,275.0
10,11,0,21,0,198.0
10,11,0,22,0,133.0
10,11,0,23,0,80.0
10,12,0,0,1,47.0
10,12,0,1,1,15.0
10,12,0,2,1,10.0
10,12,0,3,1,1.0
10,12,0,4,1,5.0
10,12,0,5,1,5.0
10,12,0,6,1,6.0
10,12,0,7,1,76.0
10,12,0,8,1,155.0
10,12,0,9,1,399.0
10,12,0,10,1,413.0
10,12,0,11,1,790.0
10,12,0,12,1,735.0
10,12,0,13,1,848.0
10,12,0,14,1,748.0
10,12,0,15,1,957.0
10,12,0,16,1,814.0
10,12,0,17,1,909.0
10,12,0,18,1,554.0
10,12,0,19,1,546.0
10,12,0,20,1,593.0
10,12,0,21,1,497.0
10,12,0,22,1,228.0
10,12,0,23,1,172.0
10,13,0,0,2,59.0
10,13,0,1,2,29.0
10,13,0,2,2,17.0
10,13,0,3,2,4.0
10,13,0,4,2,6.0
10,13,0,5,2,5.0
10,13,0,6,2,20.0
10,13,0,7,2,79.0
10,13,0,8,2,178.0
10,13,0,9,2,405.0
10,13,0,10,2,631.0
10,13,0,11,2,790.0
10,13,0,12,2,708.0
10,13,0,13,2,770.0
10,13,0,14,2,1055.0
10,13,0,15,2,714.0
10,13,0,16,2,766.0
10,13,0,17,2,806.0
10,13,0,18,2,649.0
10,13,0,19,2,640.0
10,13,0,20,2,511.0
10,13,0,21,2,453.0
10,13,0,22,2,215.0
10,13,0,23,2,115.0
10,14,0,0,3,57.0
10,14,0,1,3,24.0
10,14,0,2,3,17.0
10,14,0,3,3,7.0
10,14,0,4,3,3.0
10,14,0,5,3,9.0
10,14,0,6,3,19.0
10,14,0,7,3,75.0
10,14,0,8,3,153.0
10,14,0,9,3,374.0
10,14,0,10,3,592.0
10,14,0,11,3,676.0
10,14,0,12,3,679.0
10,14,0,13,3,827.0
10,14,0,14,3,970.0
10,14,0,15,3,681.0
10,14,0,16,3,762.0
10,14,0,17,3,783.0
10,14,0,18,3,501.0
10,14,0,19,3,406.0
10,14,0,20,3,382.0
10,14,0,21,3,304.0
10,14,0,22,3,190.0
10,14,0,23,3,150.0
10,15,0,0,4,68.0
10,15,0,1,4,21.0
10,15,0,2,4,15.0
10,15,0,3,4,4.0
10,15,0,4,4,1.0
10,15,0,5,4,4.0
10,15,0,6,4,8.0
10,15,0,7,4,73.0
10,15,0,8,4,102.0
10,15,0,9,4,365.0
10,15,0,10,4,400.0
10,15,0,11,4,562.0
10,15,0,12,4,561.0
10,15,0,13,4,693.0
10,15,0,14,4,520.0
10,15,0,15,4,642.0
10,15,0,16,4,439.0
10,15,0,17,4,476.0
10,15,0,18,4,334.0
10,15,0,19,4,167.0
10,15,0,20,4,120.0
10,15,0,21,4,107.0
10,15,0,22,4,53.0
10,15,0,23,4,58.0
10,16,0,0,5,29.0
10,16,0,1,5,27.0
10,16,0,2,5,14.0
10,16,0,3,5,4.0
10,16,0,4,5,3.0
10,16,0,5,5,0.0
10,16,0,6,5,4.0
10,16,0,7,5,7.0
10,16,0,8,5,23.0
10,16,0,9,5,58.0
10,16,0,10,5,141.0
10,16,0,11,5,173.0
10,16,0,12,5,265.0
10,16,0,13,5,309.0
10,16,0,14,5,354.0
10,16,0,15,5,332.0
10,16,0,16,5,353.0
10,16,0,17,5,210.0
10,16,0,18,5,185.0
10,16,0,19,5,140.0
10,16,0,20,5,50.0
10,16,0,21,5,0.0
10,16,0,22,5,0.0
10,16,0,23,5,0.0
10,17,0,0,6,0.0
10,17,0,1,6,0.0
10,17,0,2,6,0.0
10,17,0,3,6,0.0
10,17,0,4,6,0.0
10,17,0,5,6,0.0
10,17,0,6,6,0.0
10,17,0,7,6,0.0
10,17,0,8,6,0.0
10,17,0,9,6,3.0
10,17,0,10,6,44.0
10,17,0,11,6,314.0
10,17,0,12,6,380.0
10,17,0,13,6,487.0
10,17,0,14,6,601.0
10,17,0,15,6,475.0
10,17,0,16,6,468.0
10,17,0,17,6,414.0
10,17,0,18,6,364.0
10,17,0,19,6,329.0
10,17,0,20,6,338.0
10,17,0,21,6,242.0
10,17,0,22,6,142.0
10,17,0,23,6,89.0
10,18,0,0,0,54.0
10,18,0,1,0,21.0
10,18,0,2,0,11.0
10,18,0,3,0,4.0
10,18,0,4,0,3.0
10,18,0,5,0,5.0
10,18,0,6,0,9.0
10,18,0,7,0,77.0
10,18,0,8,0,139.0
10,18,0,9,0,453.0
10,18,0,10,0,646.0
10,18,0,11,0,726.0
10,18,0,12,0,742.0
10,18,0,13,0,804.0
10,18,0,14,0,1040.0
10,18,0,15,0,786.0
10,18,0,16,0,972.0
10,18,0,17,0,729.0
10,18,0,18,0,577.0
10,18,0,19,0,540.0
10,18,0,20,0,498.0
10,18,0,21,0,377.0
10,18,0,22,0,215.0
10,18,0,23,0,155.0
10,19,0,0,1,88.0
10,19,0,1,1,34.0
10,19,0,2,1,10.0
10,19,0,3,1,7.0
10,19,0,4,1,3.0
10,19,0,5,1,6.0
10,19,0,6,1,7.0
10,19,0,7,1,80.0
10,19,0,8,1,168.0
10,19,0,9,1,437.0
10,19,0,10,1,486.0
10,19,0,11,1,872.0
10,19,0,12,1,780.0
10,19,0,13,1,867.0
10,19,0,14,1,841.0
